-1.248537 -1.248537 -0.806664
-1.244376 -1.244376 -0.806664
-1.240214 -1.240214 -0.806664
-1.236052 -1.236052 -0.806664
-1.231890 -1.231890 -0.806664
-1.227728 -1.227728 -0.806664
-1.223567 -1.223567 -0.806664
-1.219405 -1.219405 -0.806664
-1.215243 -1.215243 -0.806664
-1.211081 -1.211081 -0.806664
-1.206920 -1.206920 -0.806664
-1.202758 -1.202758 -0.806664
-1.198596 -1.198596 -0.806664
-1.194434 -1.194434 -0.806664
-1.190272 -1.190272 -0.806664
-1.186111 -1.186111 -0.806664
-1.181949 -1.181949 -0.806664
-1.177787 -1.177787 -0.806664
-1.173625 -1.173625 -0.806664
-1.169463 -1.169463 -0.806663
-1.165302 -1.165302 -0.806663
-1.161140 -1.161140 -0.806663
-1.156978 -1.156978 -0.806663
-1.152816 -1.152816 -0.806663
-1.148654 -1.148654 -0.806663
-1.144493 -1.144493 -0.806663
-1.140331 -1.140331 -0.806663
-1.136169 -1.136169 -0.806663
-1.132007 -1.132007 -0.806663
-1.127845 -1.127845 -0.806663
-1.123684 -1.123684 -0.806663
-1.119522 -1.119522 -0.806663
-1.115360 -1.115360 -0.806663
-1.111198 -1.111198 -0.806663
-1.107037 -1.107037 -0.806663
-1.102875 -1.102875 -0.806663
-1.098713 -1.098713 -0.806663
-1.094551 -1.094551 -0.806663
-1.090389 -1.090389 -0.806663
-1.086228 -1.086228 -0.806663
-1.082066 -1.082066 -0.806663
-1.077904 -1.077904 -0.806663
-1.073742 -1.073742 -0.806663
-1.069580 -1.069580 -0.806663
-1.065419 -1.065419 -0.806663
-1.061257 -1.061257 -0.806663
-1.057095 -1.057095 -0.806663
-1.052933 -1.052933 -0.806663
-1.048771 -1.048771 -0.806663
-1.044610 -1.044610 -0.806663
-1.040448 -1.040448 -0.806663
-1.036286 -1.036286 -0.806663
-1.032124 -1.032124 -0.806663
-1.027962 -1.027962 -0.806663
-1.023801 -1.023801 -0.806663
-1.019639 -1.019639 -0.806663
-1.015477 -1.015477 -0.806662
-1.011315 -1.011315 -0.806662
-1.007154 -1.007154 -0.806662
-1.002992 -1.002992 -0.806662
-0.998830 -0.998830 -0.806662
-0.994668 -0.994668 -0.806662
-0.990506 -0.990506 -0.806662
-0.986345 -0.986345 -0.806662
-0.982183 -0.982183 -0.806662
-0.978021 -0.978021 -0.806662
-0.973859 -0.973859 -0.806662
-0.969697 -0.969697 -0.806662
-0.965536 -0.965536 -0.806662
-0.961374 -0.961374 -0.806662
-0.957212 -0.957212 -0.806662
-0.953050 -0.953050 -0.806662
-0.948888 -0.948888 -0.806662
-0.944727 -0.944727 -0.806662
-0.940565 -0.940565 -0.806662
-0.936403 -0.936403 -0.806662
-0.932241 -0.932241 -0.806662
-0.928079 -0.928079 -0.806662
-0.923918 -0.923918 -0.806662
-0.919756 -0.919756 -0.806662
-0.915594 -0.915594 -0.806661
-0.911432 -0.911432 -0.806661
-0.907271 -0.907271 -0.806661
-0.903109 -0.903109 -0.806661
-0.898947 -0.898947 -0.806661
-0.894785 -0.894785 -0.806661
-0.890623 -0.890623 -0.806661
-0.886462 -0.886462 -0.806661
-0.882300 -0.882300 -0.806661
-0.878138 -0.878138 -0.806661
-0.873976 -0.873976 -0.806661
-0.869814 -0.869814 -0.806661
-0.865653 -0.865653 -0.806661
-0.861491 -0.861491 -0.806661
-0.857329 -0.857329 -0.806661
-0.853167 -0.853167 -0.806661
-0.849005 -0.849005 -0.806661
-0.844844 -0.844844 -0.806661
-0.840682 -0.840682 -0.806660
-0.836520 -0.836520 -0.806660
-0.832358 -0.832358 -0.806660
-0.828196 -0.828196 -0.806660
-0.824035 -0.824035 -0.806660
-0.819873 -0.819873 -0.806660
-0.815711 -0.815711 -0.806660
-0.811549 -0.811549 -0.806660
-0.807388 -0.807388 -0.806660
-0.803226 -0.803226 -0.806660
-0.799064 -0.799064 -0.806660
-0.794902 -0.794902 -0.806660
-0.790740 -0.790740 -0.806660
-0.786579 -0.786579 -0.806659
-0.782417 -0.782417 -0.806659
-0.778255 -0.778255 -0.806659
-0.774093 -0.774093 -0.806659
-0.769931 -0.769931 -0.806659
-0.765770 -0.765770 -0.806659
-0.761608 -0.761608 -0.806659
-0.757446 -0.757446 -0.806659
-0.753284 -0.753284 -0.806659
-0.749122 -0.749122 -0.806659
-0.744961 -0.744961 -0.806658
-0.740799 -0.740799 -0.806658
-0.736637 -0.736637 -0.806658
-0.732475 -0.732475 -0.806658
-0.728314 -0.728314 -0.806658
-0.724152 -0.724152 -0.806658
-0.719990 -0.719990 -0.806658
-0.715828 -0.715828 -0.806658
-0.711666 -0.711666 -0.806657
-0.707505 -0.707505 -0.806657
-0.703343 -0.703343 -0.806657
-0.699181 -0.699181 -0.806657
-0.695019 -0.695019 -0.806657
-0.690857 -0.690857 -0.806657
-0.686696 -0.686696 -0.806657
-0.682534 -0.682534 -0.806656
-0.678372 -0.678372 -0.806656
-0.674210 -0.674210 -0.806656
