-1.460000 -1.460000 -0.806651
-1.450000 -1.450000 -0.806651
-1.440000 -1.440000 -0.806650
-1.430000 -1.430000 -0.806649
-1.420000 -1.420000 -0.806649
-1.410000 -1.410000 -0.806648
-1.400000 -1.400000 -0.806647
-1.390000 -1.390000 -0.806646
-1.380000 -1.380000 -0.806644
-1.370000 -1.370000 -0.806642
-1.360000 -1.360000 -0.806639
-1.350000 -1.350000 -0.806633
-1.340000 -1.340000 -0.806609
-1.330000 -1.330000 -0.806574
-1.320000 -1.320000 -0.806739
-1.310000 -1.310000 -0.806007
-1.300000 -1.300000 -0.804048
-1.290000 -1.290000 -0.801597
-1.280000 -1.280000 -0.798922
-1.270000 -1.270000 -0.796095
-1.260000 -1.260000 -0.793141
-1.250000 -1.250000 -0.790072
-1.240000 -1.240000 -0.786892
-1.230000 -1.230000 -0.783604
-1.220000 -1.220000 -0.780208
-1.210000 -1.210000 -0.776704
-1.200000 -1.200000 -0.773091
-1.190000 -1.190000 -0.769368
-1.180000 -1.180000 -0.765534
-1.170000 -1.170000 -0.761589
-1.160000 -1.160000 -0.757532
-1.150000 -1.150000 -0.753364
-1.140000 -1.140000 -0.749084
-1.130000 -1.130000 -0.744692
-1.120000 -1.120000 -0.740191
-1.110000 -1.110000 -0.735581
-1.100000 -1.100000 -0.730864
-1.090000 -1.090000 -0.726042
-1.080000 -1.080000 -0.721118
-1.070000 -1.070000 -0.716095
-1.060000 -1.060000 -0.710977
-1.050000 -1.050000 -0.705765
-1.040000 -1.040000 -0.700466
-1.030000 -1.030000 -0.695081
-1.020000 -1.020000 -0.689616
-1.010000 -1.010000 -0.684074
-1.000000 -1.000000 -0.678459
-0.990000 -0.990000 -0.672776
-0.980000 -0.980000 -0.667028
-0.970000 -0.970000 -0.661219
-0.960000 -0.960000 -0.655353
-0.950000 -0.950000 -0.649433
-0.940000 -0.940000 -0.643462
-0.930000 -0.930000 -0.637444
-0.920000 -0.920000 -0.631381
-0.910000 -0.910000 -0.625277
-0.900000 -0.900000 -0.619132
-0.890000 -0.890000 -0.612950
-0.880000 -0.880000 -0.606733
-0.870000 -0.870000 -0.600482
-0.860000 -0.860000 -0.594199
-0.850000 -0.850000 -0.587885
-0.840000 -0.840000 -0.581542
-0.830000 -0.830000 -0.575171
-0.820000 -0.820000 -0.568772
-0.810000 -0.810000 -0.562348
-0.800000 -0.800000 -0.555900
-0.790000 -0.790000 -0.549429
-0.780000 -0.780000 -0.542935
-0.770000 -0.770000 -0.536422
-0.760000 -0.760000 -0.529889
-0.750000 -0.750000 -0.523338
-0.740000 -0.740000 -0.516770
-0.730000 -0.730000 -0.510186
-0.720000 -0.720000 -0.503585
-0.710000 -0.710000 -0.496969
-0.700000 -0.700000 -0.490339
-0.690000 -0.690000 -0.483693
-0.680000 -0.680000 -0.477033
-0.670000 -0.670000 -0.470359
-0.660000 -0.660000 -0.463670
-0.650000 -0.650000 -0.456968
-0.640000 -0.640000 -0.450253
-0.630000 -0.630000 -0.443523
-0.620000 -0.620000 -0.436781
-0.610000 -0.610000 -0.430025
-0.600000 -0.600000 -0.423256
-0.590000 -0.590000 -0.416475
-0.580000 -0.580000 -0.409680
-0.570000 -0.570000 -0.402873
-0.560000 -0.560000 -0.396054
-0.550000 -0.550000 -0.389222
-0.540000 -0.540000 -0.382378
-0.530000 -0.530000 -0.375522
-0.520000 -0.520000 -0.368654
-0.510000 -0.510000 -0.361775
-0.500000 -0.500000 -0.354884
-0.490000 -0.490000 -0.347982
-0.480000 -0.480000 -0.341068
-0.470000 -0.470000 -0.334144
-0.460000 -0.460000 -0.327208
-0.450000 -0.450000 -0.320262
-0.440000 -0.440000 -0.313305
-0.430000 -0.430000 -0.306338
-0.420000 -0.420000 -0.299361
-0.410000 -0.410000 -0.292374
-0.400000 -0.400000 -0.285377
-0.390000 -0.390000 -0.278371
-0.380000 -0.380000 -0.271355
-0.370000 -0.370000 -0.264330
-0.360000 -0.360000 -0.257297
-0.350000 -0.350000 -0.250254
-0.340000 -0.340000 -0.243203
-0.330000 -0.330000 -0.236143
-0.320000 -0.320000 -0.229075
-0.310000 -0.310000 -0.222000
-0.300000 -0.300000 -0.214916
-0.290000 -0.290000 -0.207825
-0.280000 -0.280000 -0.200727
-0.270000 -0.270000 -0.193622
-0.260000 -0.260000 -0.186510
-0.250000 -0.250000 -0.179391
-0.240000 -0.240000 -0.172266
-0.230000 -0.230000 -0.165135
-0.220000 -0.220000 -0.157998
-0.210000 -0.210000 -0.150856
-0.200000 -0.200000 -0.143708
-0.190000 -0.190000 -0.136555
-0.180000 -0.180000 -0.129397
-0.170000 -0.170000 -0.122234
-0.160000 -0.160000 -0.115067
-0.150000 -0.150000 -0.107895
-0.140000 -0.140000 -0.100720
-0.130000 -0.130000 -0.093541
-0.120000 -0.120000 -0.086359
-0.110000 -0.110000 -0.079174
-0.100000 -0.100000 -0.071985
-0.090000 -0.090000 -0.064794
-0.080000 -0.080000 -0.057601
-0.070000 -0.070000 -0.050405
-0.060000 -0.060000 -0.043208
-0.050000 -0.050000 -0.036009
-0.040000 -0.040000 -0.028809
-0.030000 -0.030000 -0.021608
-0.020000 -0.020000 -0.014405
-0.010000 -0.010000 -0.007203
0.000000 0.000000 0.000000
0.010000 0.010000 0.007203
0.020000 0.020000 0.014405
0.030000 0.030000 0.021608
0.040000 0.040000 0.028809
0.050000 0.050000 0.036009
0.060000 0.060000 0.043208
0.070000 0.070000 0.050405
0.080000 0.080000 0.057601
0.090000 0.090000 0.064794
0.100000 0.100000 0.071985
0.110000 0.110000 0.079174
0.120000 0.120000 0.086359
0.130000 0.130000 0.093541
0.140000 0.140000 0.100720
0.150000 0.150000 0.107895
0.160000 0.160000 0.115067
0.170000 0.170000 0.122234
0.180000 0.180000 0.129397
0.190000 0.190000 0.136555
0.200000 0.200000 0.143708
0.210000 0.210000 0.150856
0.220000 0.220000 0.157998
0.230000 0.230000 0.165135
0.240000 0.240000 0.172266
0.250000 0.250000 0.179391
0.260000 0.260000 0.186510
0.270000 0.270000 0.193622
